username,rating,comment
h*****v,4,还不错
kd6h6ttnyn,5,收到了！！！包装很好 还送了一个木书签 谢谢卖家！！！！棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒
y*****i,5,good packing！！！！❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
koayphooseng,5,"Good condition book, satisfied!"
y*****g,5,Nice
i0ei7dz9we,5,Fast delivery
e*****y,5,Very Good 
dvdchiam,5,Fast and good service
galaxybookstore,5,超喜欢~还有附送一支木质书签😍谢谢卖家，下次再来😄大力推荐这家🤩🤩🤩
0*****n,5,很满意，货很快就到了👍
lianglim0223,5,
nurfilzasafwana,5,
hungjeng,5,
kengwen,5,
chchiam,5,
ahhhenn,5,
n*****1,5,
cai29232727,5,
joanbeh0505,5,
kialoong,5,
newbie_123,5,
jonathan_lim,5,
sneakysnack_bewithyou,5,
jiaholiday55,5,
sktay1981,5,
meilor,5,
chernyuangoh,5,
ccfei8788,5,
dampsheng1,5,
elbbie08,5,
seanleeeee_,5,
hywei0310,5,
ivyong0130,5,
spimall,5,
yarontan,5,
apple8208,5,
dannycheng0731,5,
waisum0173929138,5,
shujoonho,5,
e*****f,5,
simshing,5,
seline159,5,
ariesmy47,5,
2841kokkaryan,5,
corrina76,5,
kailun8909,5,
baoah,5,
e*****4,5,
groceries_shop2021,5,
laimanngai,5,
winnytham88,5,
yukiwong160314,5,
khlai91,5,
looiirene123,5,
k*****1,5,
skyjj0317,5,
prada_ng,5,
ryanho10,5,
chunseng_ycs,5,
sweehowlim433,5,
hanwernling,5,
ericatan88,5,
wengpinlow,5,
dfkchong38,5,
serhoe,5,
chinhao1234,5,
conniewai,5,
t*****7,5,
piktung.sia,5,
ki.beautywellness,5,
darrenckh89,5,
patriciaphang,5,
holisticfamilycare,5,
m*****7,5,
aaaalll,5,
joeyteoh1314,5,
c*****c,5,
c*****9,5,
angelong1979,5,
mincheang,5,
chentan27,5,
ongkaini,5,
joeee_27,5,
chingahlee,5,
winsontan123,5,
candytfl87,5,
p*****8,5,
ctchiam,5,
jingying0110,5,
lynnlim7788,5,
judithteh,5,
limneenee497,5,
khorfuupin27,5,
t*****n,5,
see2see,5,
callynkam,5,
theresa83,5,
jonesyq,5,
ken3889,5,
kllew33,5,
jacky961119tan,5,
kelvinnnchan,5,
sallylee3737,5,
junteking,5,
yvonne6361,5,
jl_accessories,5,
liewweinah,5,
ke90lly,5,
tanliamhai,5,
lq5d1mk4f_,5,
jenniferyapp,5,
pearlyloo,5,
ireneooi02,5,
tanbengchuang,5,
cecilig_ng3393,5,
leeweiqi98,5,
eunicelcn,5,
s*****9,5,
cheeseong910,5,
sampsonliew,5,
terbeehong,5,
joyce.gan,5,
aquastand70,5,
ellen7351,5,
henrycys,5,
b*****o,5,
thl9161,5,
ivytan0802,5,
123khor,5,
shawn0520,5,
e*****0,5,
chanjianchee,5,
cysin721,5,
viki1118,5,
maggiemag624,5,
cyteo2258,5,
c*****e,5,
c*****n,5,
simonchan4232,5,
liangjacky,5,
thomas01102008,5,
beauty_queen1314huts,5,
rourouku,5,
t*****n,5,
henrytan11,5,
weiching69,5,
e*****5,5,
kyee_98,5,
mamanda8088,5,
eddiektsoo,5,
raysmarketing326,5,
b*****9,5,
e*****8,5,
yapwaieee,5,
l*****s,5,
shaneianlee,5,
williamyew93,5,
icezz.looi,5,
aarenleo,5,
chengwenghong,5,
leethai0928,5,
l*****k,5,
js_0822,5,
n*****r,5,
n*****r,5,
shengclarence,5,
m*****5,5,
wongxiangman,5,
d*****o,5,
adrian_loong,5,
c*****i,5,
evockngo,5,
leehui1002,5,
l*****k,5,
albertchia88,5,
tzeling9796,5,
leethongbeng,5,
jasmineypf,5,
raymond8680,5,
tingshin83,5,
espace8019,5,
hanahchua,5,
umwsimon,5,
sling10,5,
k*****2,5,
gloomyngel7,5,
stacy9995,5,
weiyee12,5,
bengshuan,5,
bii9_1,5,
kent.tan.tzekhang,5,
k*****g,5,
amazingying,5,
phangjenir,5,
eva_yoga,5,
chanjoohuang,5,
drellalow,5,
jessy430,5,
huinisteph911,5,
cy519t,5,
minipersontomakeuhappy,5,
my_sisters_shop,5,
abz0ahufia,5,
yiechienlye,5,
annaifen,5,
csk4256,5,
uo3133,5,
yenne890,4,
cylee610,5,
yixinhow,5,
fuiling2017,5,
zhe061800,5,
ivanng333,5,
allylsb5805,5,
justlikebuy,5,
zxlee04,5,
crystalineeeee,5,
tommykwan55,5,
ngmfongng,5,
amelia5288,5,
u7f6bpe_3h,5,
louiskoo3434,5,
phuacaimei,5,
yw_jewellery,5,
mcchin95,5,
yankei04,5,
jasmineho90,5,
xiaowei090702,5,
zacsontan,5,
cocoling81,5,
kusewkiang84,5,
kmhoom,5,
rv1422,5,
yumi.emily,5,
tantg883,5,
sheren7726,5,
eugene8390,5,
shaolie,5,
e*****8,5,
kwongyau527,5,
ningchienlim,5,
jamielai7751,5,
crazzyni,5,
huphen,5,
smillelemon,5,
hamtarostore.my,5,
wangwenchao,5,
louistsf,5,
w*****8,5,
stella0123862866,5,
npyee0123,5,
cindywss,5,
s*****2,5,
emilywong4068,5,
m*****k,5,
chongggggshen,5,
yuanbingfoong,5,
ngsy_angie,5,
lee2684,5,
king_300,5,
emilyshan90,5,
j*****g,5,
liewtaimay,5,
keenleeheng,5,
elynlow8853,5,
chingaichen,5,
stchuan,5,
chinhansan16,5,
aminwoo,5,
c*****y,5,
teokaini,5,
victorycc,5,
xavier_tan,5,
oul6asqx8y,5,
qishenlim,5,
c*****y,5,
sj_0502,5,
happytan1994,5,
aliceyeow,5,
munwai22,5,
pohling1215,5,
xinhao07,5,
vivianna1,5,
mikol8231,5,
leonghl,5,
ysharine,5,
maywong7916,5,
gc_book_store.90,5,
rachealcheng1111,5,
quenyloh,5,
l*****8,5,
gktan1980,5,
karen.wcon,5,
tiongmeeting,5,
yenhsialim,5,
jesstsen,5,
laichinmei,5,
yiing0912,5,
lynweilynique,5,
lixing78kang,5,
sainttoh88,5,
ongts1225,5,
sad4ever,5,
kkeithzoe,5,
synider,5,
catherine930727,5,
csc0312,5,
a*****n,5,
ri8_7shtgs,5,
cheryllspink,5,
kevinchua5201314,5,
tanmeiling92,5,
nicklee99,5,
l*****3,5,
acosnow,5,
akiningyo,5,
acosnow,5,
akiningyo,5,
tanschee,5,
esthercwy,5,
woanchyi85,5,
gc_book_store.90,5,
gc_book_store.90,5,
mrsunglasses,5,
alicewang90,5,
gc_book_store.90,5,
lohkaijiun,5,
shawnquah,5,
e*****7,5,
snuggroup_99,5,
jywong9823,5,
pohping85,5,
vantage.os,5,
l*****i,5,
chinseong888,5,
thienlv,5,
chintinghoo,5,
vf3uj00mkv,5,
daniall911226,5,
chanpohsim1,5,
christinatan2409,5,
joyce.yijing03,5,
tzeyee98,5,
v3smk1cx9w,4,
kevlar96,5,
suchang83,5,
michellefoong12,5,
wilson_tan,5,
priscillia_kang,5,
sy210386,4,
brianchia923,5,
sinyi2366,5,
cyyap09,5,
karmen906,5,
lpwee84,5,
vc1988,5,
lynnleow88,5,
kiuyap,5,
swag666,5,
wtswong,5,
reneetee,5,
eunicewongshihan,5,
heng9997,5,
yundaric,5,
thomas2thomas,5,
xbuix,5,
mandytan100,5,
bryan_yap974,5,
meilinayee5858,5,
sallyong75,5,
hua56,5,
spyckshopper,5,
h*****8,5,
xinyunhoo,5,
limhooipui,5,
elaineyip920,5,
chongooi88,5,
callmemadara,5,
jiayient,5,
terrykang5115,5,
99_trading,5,
j*****0,5,
ficientng,3,
glkim9909,5,
kimwah7383,5,
j*****7,5,
ashleylimling,5,
chinketpiol,5,
k*****w,5,
hzlow,5,
sy0717,5,
s*****g,5,
ckoh36,5,
tsl7811,5,
winsonhowwenxuan,5,
yiapxunke,5,
kctan08,5,
ohmt2878,5,
maggiehere,5,
yvonnezhen,5,
koeyloke,5,
jcy8999,5,
limgersing,5,
