username,rating,comment
l*****5,3,"Taste:Not tooo sweet. Just taste nice. A must try for egg yolks lover
Texture:Not pricey at all. Affordable!!"
y*****n,5,Taste:Great taste. But size is not very big. Overall is good. Recommended.
m*****3,5,Not yet tast it but all seing smaller then the advertisement.  Hoping it tast great.
f*****e,5,"Taste:非常大推 抹茶芝士饼

抹茶芝士饼 抹茶皮有抹茶的苦味，喜欢抹茶口味的非常推荐👍👍
非常的好吃😋😋😋还想再回购。
其余口味还行。。。"
pyrokwok,5,"Taste:Taste good. Size is a bit small for the good taste.
Texture:The texture is soft. Good taste."
a*****1,5,Received in good condition and thanks for the free candy 🍬🙏
angelineyek,5,"Hello dear, thank you very much for your service attitude. I am very satisfied. Thank you for the completeness of the goods and the most important thing is that it will be fast"
s*****g,5,"Texture:OK
Taste:OK

Good product quality. FAST DELIVERY. Good value of money."
ghostgoh,5,"15pcs yellow egg cake received by today . Thank ! I very happy the transport and your company service . Two day only , so fast !"
c*****h,1,"Honest review - 真的很难吃 taste very awful
老婆饼- 小小粒 无论饼皮或馅都是软绵绵的 不符合照片
咸蛋酥 - 我买了几个flavour 都是难吃到硬吞的 钱浪费了 不想浪费食物
鸡丝的最浓化学物质的味道 
总之很难吃 I’m sad with my purchase. won’t order again"
k*****0,5,Good product quality Good value for money Fast delivery Excellent service by seller
k*****0,5,Good product quality Good value for money Fast delivery Excellent service by seller
d*****p,3,"delivery was very fast, received within 3 days after placing order.
however, this pineapple cake is different than the one i bought last time from the same shop. this was abit powdery form and the pineapple filling is less.
same shop same item, but different packaging different price :/"
csy99887788,5,"Good product, good service and fast delivery service. 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍"
samanthayaya,5,"23th order 24th reach,very fast delivery n pack in a nice packing lo, good!!"
h*****y,5,"Fast delivery! Well packaging, items received in good condition! Hope these items tasty!"
c*****s,5,Good product quality.  Good value for money.  Fast delivery.
j*****9,5,Received in good condition and quality is good quantity correct
darksilver09,5,"Thank you very much, products received in good condition.👍"
csy99887788,5,"Good snack,good quality product, good service and fast delivery service. 👍👍👍👍👍👍👍👍"
h*****y,5,"Fast delivery! Received in good condition.this is my repeat order, really highly recommended! 👍👍👍🤤"
carmenbpcy,5,"Good product quality, good value for money, fast delivery, excellent service by seller."
n*****a,5,Fast delivery 🚚🚚🚚👍👍👍!the other one same with this one just the different discription and different price but received the same things!if i know its the same i wont buy so many d!i cant even tell any difference between them two!nt yet try dunno if it taste good!
lohsiewlen,5,"Not yet try the Pineapple Cakes, hopefully it's nice. If nice can repeat order. Delivery very fast."
remywong,5,Very nice snacks. Nice packing too. Taste good just eat when you feel like it. Will buy again.
remywong,4,Very delicious snack. Small size and go in one bite. Nice packing and fast delivery. Will buy again.
carmenbpcy,5,"Good product quality, good value for money, fast delivery, excellent service by seller."
chris_wong,5,"Look good and nice, fast delivery. Worth the price.good packaging .thx seller"
lady.yun,5,"Taste:good
Texture:good

The food is received, the second purchase, the child likes it very much，
I will try other flavors next time, the delivery is also very fast"
b*****5,5,"Good value for money, received in good condition, fast delivery, thanks seller"
k*****8,5,Fast delivery.  Did not found any issue regarding the product quality. The packaging of the product all are sufficient. Reasonable step has been taken by the seller to safeguard the product quality as to ensure the product free from destroy during the transmission.
x*****4,5,Taste:还没吃，先确认收货了，吃了一个蛋黄的 不是很甜腻的，比较没什么甜味   一颗很便宜 很大颗一粒，很不错！（  ᜊﬞﬞ ）♡太多了哈哈哈
joyce292929,5,Received in good condition and quality is good quantity correct
joanne5336,5,"Ordered 25.8 and received 26.8, boxed up nicely, but taste not much different from other flavor, cant taste the cheese flavor"
chris_wong,5,"Fast delivery, good condition and good packaging.  Thx seller"
n*****p,4,received with thanks. first time try. not bad but not as expected.
6iic0fj69f,5,"Good value for money, fast delivery, thanks seller,,,,,,,"
shopmyin,5,Yesterday midnight place order and get it today afternoon.... very fast delivery... 👍🏻... haven’t try yet hope taste good...
zerozero168,5,买了好几款，还不错，好吃的小食。虽然有点贵又小， 但是还不错吃。喜欢甜食的朋友可以买来解馋。谢谢卖家。
s*****w,5,order by pieces first time ordered well packed luckily no crush the biscuits. many choices to choose
viiangelince,5,"Quite good. Got it as a free gift. Unfortunately, I didn't manage to take a picture before eating."
j*****a,5,"received in good condition,overall oklah ,taste ok,packaging ok"
