username,rating,comment
tangsuyi21,5,"Taste:looks good
Quality:looks ok

Product seems ok. Like the red bag packaging. Very elegant and can give away the meat floss as gifts."
lauching81,5,Product received in good condition. Thanks for safe delivery.
p*****e,5,"Taste:Nice
Quality:Good

First time buying. Packing well done and no damage on product. Will buy again later.
Delivery very fast
Thanks seller"
l*****0,5,Many times order from this seller because my sons love to eat their product. Very fast delivery too. Will order again.
happycsc,5,Rcvd with good product quantity and good value for money will purchase again thank you.
c*****1,5,"Taste:good
Quality:good

Fast delivery received in two days. good quality, taste very good, free one red bag. Thank you"
m*****8,5,Seller well wrapped and give a beautiful gift bag. Thank you seller for sending food product in.the fastest time you could. Appreciate. Thank you.
isanchen,5,"Taste:Good
Quality:Good

Good product best quality well done seller, I bought this product for a long time, taste good and will continue to buy this product"
y*****n,5,"Quality:不清楚，还没试
Taste:不清楚，还没开来吃

还没开来吃，不晓得味道如何，但感觉应该不错。毕竟这家的肉干味道都不错，肉松应该也不会差到哪里去。"
angely.jy,5,"Taste:nice taste xiexie maijia xiaci haihui huigou
Quality:不错包装挺好还有附送环保袋"
s*****4,5,"Taste:good
Quality:good

Received in good condition, cheaper price and good product, thanks!"
k*****m,5,"Worthy for the price. Already bought a few times. Fast shipped out by seller, 18/04 order, 20/04 received."
poorman172,5,"Received all in good condition.  No issue with courier service, delivery and seller"
w*****9,5,"Seller shipped out fast. Packed very nicely, hopefully it’ll be nice"
k*****a,5,Taste:love the taste. just the right spice to go with plain rice or porridge.
j*****4,5,"Taste:好吃😋
Quality:good

不错吃的东西。很好吃，非常好吃，真的很好吃，要不然也不会买。好吃，好吃，好吃，就给你5个星吧！吃完了下次还要买买买~"
t*****u,5,"Well received the item, fast arrangements and delivery from the seller and courier service provider. Thank you."
isanchen,5,"Taste:good
Quality:good

My children love this very much, will continue to buy this product for next time. Good value, good packaging, fast delivery, taste good，well done seller"
s*****4,5,"Taste:good

The package is good, the quality is very good, I am very satisfied, will buy again!"
l*****9,5,"Taste:so so only
Quality:pork floss too loose, lose meat texture,not like chicken floss"
kathy1977,5,"fast delivery,received in good condition,is my children favour,tqvm seller😘👍👏❤💖"
odeliatang,5,"Quality:satisfactory !
Taste:yummy !

Don’t know how many times I bought this already. Satisfies my cravings especially as a yummy snack during tea break, lovely when added to my sandwich"
june5250,5,"Taste:very nice

Received in good packing condition and fast delivery.2nd times order,recommended product 👍🏻"
c*****n,5,"Brought many times from them and very satisfied, good taste and good packaging.👍👍"
moses1216,5,"Taste:ok
Quality:ok

Ok. Fast delivery and taste ok. So far so good........."
c*****e,5,Super fast delivery by seller. Yesterday order & get it today. Good product and great taste. Recommended seller.
s*****4,5,"Taste:good
Quality:good

Received in good condition, cheaper price and good product, thanks!"
l*****e,5,Good packaging...worth for the money...cant wait to try it..
h*****7,5,卖家很快就出货，很快就收到，包装很好，我买2个商品，猪肉松还有漂亮的环保袋，真是价廉物美，我很满意。
z*****m,5,Items received in good condition. Good value for money and thanks.
s*****k,5,"Quality:great
Taste:great

Very fast delivery! All items packed neatly and individually in a separate bag. Bak hu is crispy and yummy."
s*****8,5,"Taste:not yet try
Quality:looks ok

Very very fast delivery, thank you seller"
shaareesuwan,5,"Taste:good
Quality:good

Come in personal cloth bag. Affordable price. Taste good. Fast delivery"
a*****n,5,Well packed and fast delivery. The floss is very nice. Will definitely repeat order.
y*****2,5,"Taste:Nice
Quality:Good

Very good product quality and very fast delivery service….Tq seller"
c*****n,5,"Product packed well and in good condition, taste good, packaging good.👍👍"
awenghoe,5,"Taste:Tasty and Good. Quite crisp.
Quality:Good

Delivery was good. Packing is good. 
Can buy again if price is maintained. Else may look elsewhere. So far no complaint."
20707uhpce,5,"Received items in good condition. Fast delivery, Long expiry date. Tq seller will repurchase from this seller again!"
limsoolinh,5,"Taste:good
Quality:very good

Thanks for the fast delivery."
c*****2,5,"Taste:Good

Received in good condition. I can't taste the difference between spicy pork and chicken. Both are delicious."
joeyshagu,5,"Taste:nice
Quality:good

receive in good conditions
fast delivery
😄😄😄😄😄😄😄"
t*****3,5,"Product is right , good value for money.. delivery fast.."
sophin_lee,5,"Fast delivery, good packaging and good products quality .."
j*****n,5,"Taste:nice
Quality:ok

Ok la hehe… first time trying this cuz mouth itchy. Thanks for the free bag too."
atlantispang,5,"Taste:非常好吃，没有筋，肉松都一丝丝的，味道也足

My multiple times purchased from this seller and still very satisfied. Taste is good and delivery very fast. Very recommended."
c*****c,5,"Fresh, taste good, Fast delivery! 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻, this is 3rd time i buy the meat floss from this shop. Will definitely buy again! Tq!"
e*****5,5,"Quality:fresh and good
Taste:taste good

Received in good and repeat orders many times, but 
this time got some black over cook things with hair inside , hope can control well the quality and hygiene. Then will continue to support"
t*****z,5,"Taste:ok
Quality:ok

All items received in good condition, as a CNY gifts for my friends, thanks"
rachelppy,5,Received parcel in good condition and well packaging. Satisfied with the quality of products. Thanks seller and courier guys.
c*****g,5,"Fast delivery and received in good condition, first time brought it and not try yet,look fresh too,  if nice will buy again"
f*****m,5,"Taste:not tried yet
Quality:hope good

Fast delivery with good packing. Goods received in good condition"
h*****6,5,Repeat order for third time. This time I order two packets because it taste good 😋👍
l*****8,5,"Fast delivery. 
Deliver in good condition. 
Very satisfied."
s*****4,5,"Taste:good
Quality:good

Received in good condition, cheaper price and good product, thanks!"
s*****2,5,"Taste:Taste good.
Quality:Quality also not bad..

Fast delivery.. Parcel received within few days"
z*****m,5,All items received in good condition. Good value for money and thanks for the recycle red bag.
linlaichoo,5,"Taste:👍👍👍👍👍👍👍👍
Quality:👍👍👍👍👍👍👍👍

Items received as per order and in good condition... Super fast delivery... Sunday order, Tuesday received 👍👍👍👍👍👍👍👍👍"
k*****8,5,"Taste:have not tried
Quality:looks ok

Tried their bak kwa and lap cheong. its good so decided to try their pork floss. Hopefully good as well."
s*****7,5,"Taste:Nice
Quality:3

Super fast for delivery, goods received in good condition, good value for money and good product for quality."
j*****2,5,"Taste:Haven't tried
Quality:If satisfied will be support again

Received the order items by safely. Excellent service by the seller and the shipping courier👍👍👍"
yanti_wirama,5,"Quality:Good product quality, good value for money, very fast Delivery."
joanlee8899,5,"Taste:very good
Quality:very good

Very fast delivery. Trusted seller.  Bought many times. Like it so much. Thanks Seller"
h*****6,5,Item received in good condition. Repeat the order for the second time. My son love to eat. 😍😁
j*****7,5,"Taste:good
Quality:good

This is the 3rd year buying. Like the taste very much. Ordered on 1/1 and received on 5/1"
barry.m,5,"Taste:Good
Quality:Good

Fast delivery to E. M. - ordered on 18th and received on 20th. Cheaper than buying from the shop. Thanks."
yunamekume,5,Fast delivery. Order placed on 12.12 and stock received on 13.12. Only one day delivery to receive stock. Taste good as repurchase for many times already. Thank you seller 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
pyz1747,5,"Taste:Very good
Quality:Not bad for this price."
l*****e,5,"Taste:taste good to go with bread

Fast delivery with citylink, received in good condition as usual."
w*****n,5,Product was nicely packed in a CNY gift bag. Very fast delivery.
c*****5,5,"Taste:not bad
Quality:good

Texted and be told that no shopee express in standard delivery. So bought with this seller..

Fast delivery in good wrapped."
d*****g,5,Received in good condition. Fast delivery by poslaju n good value for money.
rindra_chai,5,"Taste:good
Quality:good

Good value for money... excellent service by seller....."
u*****e,5,Great try them out but it looks delicious. Fast delivery and thanks for the bag. Thank you seller
k*****i,5,Good value of money.... Good product quality... Fast delivery.... Thanks!!!
x*****3,5,It is well worth the money. The logistics is very fast. The product is good.
yvonnelam1002,5,"Taste:Good
Quality:Good

Fast delivery. All products keep in vacuum pack, fresh and taste good !"
maryloo99,5,Fast delivery.  First purchase from this  seller. Pork floss look fresh.  Haven't try yet. If nice  definitely  repurchase...
s*****2,5,Not yet try this spicy pork floss.. hopefully is nice like original flavor. .
c*****e,5,"Super duper fast delivery. Order yesterday & seller send out the same day, good job seller. I receive the item today. Recommended seller."
j*****l,5,"Taste:Spicy and very tasty
Quality:Good quality

This is a very good product, cheap and fresh. The delivery is very fast too."
l*****2,5,Item received in good condition. Hope it tastes good!
